storyline_id,source_label,source_kind,choice_index,choice_text_zh,target_label,target_kind,target_port
storyline_017_f7ecc9aff2,CL120_018_055,ShowChoice,0,邀礼治故地重游,N08_018_C120A_056,PlayVideo_Ordinary,__entryPoint
storyline_017_f7ecc9aff2,CL120_018_055,ShowChoice,1,质问礼治,018_C120B_057,PlayVideo_Ordinary,__entryPoint
storyline_017_f7ecc9aff2,CL050_018_024,ShowChoice,1,伍元庆 伍元爽,018_C050B_026,PlayVideo_Ordinary,__entryPoint
storyline_017_f7ecc9aff2,CL050_018_024,ShowChoice,0,季怀衷 李益府,N03_018_C050A_025,PlayVideo_Ordinary,__entryPoint
storyline_017_f7ecc9aff2,CL060_018_027,ShowChoice,1,送还故里，安度晚年,018_C060B_029,PlayVideo_Ordinary,__entryPoint
storyline_017_f7ecc9aff2,CL060_018_027,ShowChoice,0,在他们归乡途中直接灭口,018_C060A_028,PlayVideo_Ordinary,__entryPoint
storyline_017_f7ecc9aff2,CL070_018_031,ShowChoice,0,为李益府求情,018_C070A_032,PlayVideo_Ordinary,__entryPoint
storyline_017_f7ecc9aff2,CL070_018_031,ShowChoice,1,不为李益府求情,018_C070B_033,PlayVideo_Ordinary,__entryPoint
storyline_017_f7ecc9aff2,C130_018_058,ShowChoice,1,我不愿离开,018_C130B_060,PlayVideo_Ordinary,__entryPoint
storyline_017_f7ecc9aff2,C130_018_058,ShowChoice,0,答应他,N09_018_C130A_059,PlayVideo_Ordinary,__entryPoint
storyline_017_f7ecc9aff2,CL021_018_068,ShowChoice,0,陛下安排吧,018_C021A_069,PlayVideo_Ordinary,__entryPoint
storyline_017_f7ecc9aff2,CL021_018_068,ShowChoice,1,我不同意,018_C021B_070,PlayVideo_Ordinary,__entryPoint
storyline_017_f7ecc9aff2,CL021_018_068,ShowChoice,2,我正有此意,018_C021C_071,PlayVideo_Ordinary,__entryPoint
storyline_017_f7ecc9aff2,CL031_018_072,ShowChoice,0,同意,018_C031A_073,PlayVideo_Ordinary,__entryPoint
storyline_017_f7ecc9aff2,CL031_018_072,ShowChoice,1,不同意,018_C031B_074,PlayVideo_Ordinary,__entryPoint
storyline_017_f7ecc9aff2,CL071_018_075,ShowChoice,0,同盟的奏折,018_C071A_076,PlayVideo_Ordinary,__entryPoint
storyline_017_f7ecc9aff2,CL071_018_075,ShowChoice,1,政敌的奏折,018_C071B_077,PlayVideo_Ordinary,__entryPoint
storyline_017_f7ecc9aff2,CL131_018_079,ShowChoice,0,邀礼治故地重游，重新拉近距离,N99_018_C131A_080,PlayVideo_Ordinary,__entryPoint
storyline_017_f7ecc9aff2,CL131_018_079,ShowChoice,1,拆下凤冠，自请废后，以退为进,018_C131B_081,PlayVideo_Ordinary,__entryPoint
storyline_017_f7ecc9aff2,CL080_018_035,ShowChoice,0,罗织罪名，呈交陛下,018_C080B_038,PlayVideo_Ordinary,__entryPoint
storyline_017_f7ecc9aff2,CL080_018_035,ShowChoice,1,趁陛下养疾，绕过陛下除去他,018_C080C_040,PlayVideo_Ordinary,__entryPoint
storyline_017_f7ecc9aff2,CL072_018_085,ShowChoice,0,命袭心悄无声息地了结他,N_018_C720A_086,PlayVideo_Ordinary,__entryPoint
storyline_017_f7ecc9aff2,CL072_018_085,ShowChoice,1,罗织罪名，罢免其职位,N10_018_C072B_087,PlayVideo_Ordinary,__entryPoint
storyline_017_f7ecc9aff2,CL072_018_085,ShowChoice,2,让上官宜，死得轰轰烈烈,018_C072C_088,PlayVideo_Ordinary,__entryPoint
storyline_017_f7ecc9aff2,018_099,ShowChoice,0,往后的路，并肩走下去,018_103,PlayVideo_Ordinary,__entryPoint
storyline_017_f7ecc9aff2,018_099,ShowChoice,1,往后的路，我要做订立规则的那个人,018_104,PlayVideo_Ordinary,__entryPoint
