storyline_id,source_label,source_kind,source_port,source_group,source_index_group,choice_index,choice_text_zh,target_label,target_kind,target_port
storyline_002_f995c3c3da,B08_015_032,PlayVideo_Ordinary,__endPoint,,-1,,,N07_015_033,PlayVideo_Ordinary,__entryPoint
storyline_002_f995c3c3da,C060A_030,PlayVideo_Ordinary,__endPoint,,-1,,,C070_015_034,ShowChoice,__entryPoint
storyline_002_f995c3c3da,015_C060B_031,PlayVideo_Ordinary,__endPoint,,-1,,,C070_015_034,ShowChoice,__entryPoint
storyline_002_f995c3c3da,C070_015_034,ShowChoice,choiceEndPoint,choice,0,0,“大司空毫无将士之风骨”,015_C070A_035,PlayVideo_Ordinary,__entryPoint
storyline_002_f995c3c3da,015_C070A_035,PlayVideo_Ordinary,__endPoint,,-1,,,CL080_015_037,ShowChoice,__entryPoint
storyline_002_f995c3c3da,015_C070B_036,PlayVideo_Ordinary,__endPoint,,-1,,,CL080_015_037,ShowChoice,__entryPoint
storyline_002_f995c3c3da,CL080_015_037,ShowChoice,choiceEndPoint,choice,0,0,五成!,015_CL080A_038,PlayVideo_Ordinary,__entryPoint
storyline_002_f995c3c3da,CL080_015_037,ShowChoice,choiceEndPoint,choice,1,1,七成!,B10_015_CL080B_040,PlayVideo_Ordinary,__entryPoint
storyline_002_f995c3c3da,015_CL080A_038,PlayVideo_Ordinary,__endPoint,,-1,,,N08_015_039,PlayVideo_Ordinary,__entryPoint
storyline_002_f995c3c3da,B10_015_CL080B_040,PlayVideo_Ordinary,__endPoint,,-1,,,N09_015_041,PlayVideo_Ordinary,__entryPoint
storyline_002_f995c3c3da,015_CL080C_042,PlayVideo_Ordinary,__endPoint,,-1,,,Function_Storyline_If,Function_Storyline_If,__entryPoint
storyline_002_f995c3c3da,Function_Storyline_If,Function_Storyline_If,endPointTrue,conditionGroup,0,,,B11_015_CL080B_043,PlayVideo_Ordinary,__entryPoint
storyline_002_f995c3c3da,Function_Storyline_If,Function_Storyline_If,endPointElse,,-1,,,015_CL080B_045,PlayVideo_Ordinary,__entryPoint
storyline_002_f995c3c3da,B11_015_CL080B_043,PlayVideo_Ordinary,__endPoint,,-1,,,N10_015_044,PlayVideo_Ordinary,__entryPoint
storyline_002_f995c3c3da,C010_015_002,ShowChoice,choiceEndPoint,choice,0,0,宣御医强行拯救,H11_015_C010A_003,PlayVideo_Ordinary,__entryPoint
storyline_002_f995c3c3da,C060_015_029,ShowChoice,choiceEndPoint,choice,1,1,难道你不知此战是为同袍将士？,015_C060B_031,PlayVideo_Ordinary,__entryPoint
storyline_002_f995c3c3da,C070_015_034,ShowChoice,choiceEndPoint,choice,1,1,“大司空欲留灾祸与后人吗？”,015_C070B_036,PlayVideo_Ordinary,__entryPoint
storyline_002_f995c3c3da,CL080_015_037,ShowChoice,choiceEndPoint,choice,2,2,十成!,015_CL080C_042,PlayVideo_Ordinary,__entryPoint
storyline_002_f995c3c3da,EntryPoint_ChapterStart,EntryPoint_ChapterStart,__endPoint,,-1,,,015_001,PlayVideo_TraceBack,__entryPoint
storyline_002_f995c3c3da,EntryPoint_SubChapterStart,EntryPoint_SubChapterStart,__endPoint,,-1,,,015_053,PlayVideo_TraceBack,__entryPoint
storyline_002_f995c3c3da,015_053,PlayVideo_TraceBack,__endPoint,,-1,,,C030_015_013,ShowChoice,__entryPoint
storyline_002_f995c3c3da,015_023,PlayVideo_Ordinary,__endPoint,,-1,,,015_024,PlayVideo_Ordinary,__entryPoint
storyline_002_f995c3c3da,015_024,PlayVideo_Ordinary,__endPoint,,-1,,,CL050_015_025,ShowChoice,__entryPoint
storyline_002_f995c3c3da,N07_015_033,PlayVideo_Ordinary,__endPoint,,-1,,,NE07,EndPoint_NormalEnd,__entryPoint
storyline_002_f995c3c3da,N08_015_039,PlayVideo_Ordinary,__endPoint,,-1,,,NE08,EndPoint_NormalEnd,__entryPoint
storyline_002_f995c3c3da,N09_015_041,PlayVideo_Ordinary,__endPoint,,-1,,,NE09,EndPoint_NormalEnd,__entryPoint
storyline_002_f995c3c3da,N10_015_044,PlayVideo_Ordinary,__endPoint,,-1,,,NE10,EndPoint_NormalEnd,__entryPoint
storyline_002_f995c3c3da,015_CL080B_045,PlayVideo_Ordinary,__endPoint,,-1,,,015_056,PlayVideo_Ordinary,__entryPoint
storyline_002_f995c3c3da,015_056,PlayVideo_Ordinary,__endPoint,,-1,,,CL090_015_057,ShowChoice,__entryPoint
storyline_002_f995c3c3da,CL090_015_057,ShowChoice,choiceEndPoint,choice,0,0,不答应,015_CL090A_058,PlayVideo_Ordinary,__entryPoint
storyline_002_f995c3c3da,CL090_015_057,ShowChoice,choiceEndPoint,choice,1,1,答应,015_CL090B_059,PlayVideo_Ordinary,__entryPoint
storyline_002_f995c3c3da,015_CL090A_058,PlayVideo_Ordinary,__endPoint,,-1,,,015_060,PlayVideo_Ordinary,__entryPoint
storyline_002_f995c3c3da,015_CL090B_059,PlayVideo_Ordinary,__endPoint,,-1,,,015_060,PlayVideo_Ordinary,__entryPoint
storyline_002_f995c3c3da,015_060,PlayVideo_Ordinary,__endPoint,,-1,,,end_chapter107_2,EndPoint_ChapterReport,__entryPoint
storyline_002_f995c3c3da,015_001,PlayVideo_TraceBack,__endPoint,,-1,,,C010_015_002,ShowChoice,__entryPoint
storyline_002_f995c3c3da,015_007,PlayVideo_Ordinary,__endPoint,,-1,,,CL011_015_061,ShowChoice,__entryPoint
storyline_002_f995c3c3da,015_C011C_064,PlayVideo_Ordinary,__endPoint,,-1,,,015_009,PlayVideo_Ordinary,__entryPoint
storyline_002_f995c3c3da,015_009,PlayVideo_Ordinary,__endPoint,,-1,,,小结算1,EndPoint_SubChapterReport,__entryPoint
storyline_002_f995c3c3da,CL050_015_025,ShowChoice,choiceEndPoint,choice,0,0,和长孙太尉化敌为友,N06_015_C050A_027,PlayVideo_Ordinary,__entryPoint
storyline_002_f995c3c3da,CL050_015_025,ShowChoice,choiceEndPoint,choice,1,1,拉拢更多底层官员,N05_015_C050B_028,PlayVideo_Ordinary,__entryPoint
storyline_002_f995c3c3da,CL050_015_025,ShowChoice,choiceEndPoint,choice,2,2,拉拢掌握兵权的武将,015_C050C_026,PlayVideo_Ordinary,__entryPoint
storyline_002_f995c3c3da,C010_015_002,ShowChoice,choiceEndPoint,choice,1,1,忍住悲痛，借势定罪,015_C010C_005,PlayVideo_Ordinary,__entryPoint
storyline_002_f995c3c3da,H11_015_C010A_003,PlayVideo_Ordinary,__endPoint,,-1,,,HE11,EndPoint_HappyEnd,__entryPoint
storyline_002_f995c3c3da,B11_015_C011A_062,PlayVideo_Ordinary,__endPoint,,-1,,,BE11,EndPoint_NormalEnd,__entryPoint
storyline_002_f995c3c3da,B03_015_017,PlayVideo_Ordinary,__endPoint,,-1,,,BE04,EndPoint_NormalEnd,__entryPoint
storyline_002_f995c3c3da,B03_015_C030A_021,PlayVideo_Ordinary,__endPoint,,-1,,,BE05,EndPoint_NormalEnd,__entryPoint
storyline_002_f995c3c3da,CL011_015_061,ShowChoice,choiceEndPoint,choice,1,1,按下真相，嫁祸皇后,015_C011C_064,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,CL010_009_002,ShowChoice,choiceEndPoint,choice,0,0,正常地请安,009_C010A_003,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,CL010_009_002,ShowChoice,choiceEndPoint,choice,1,1,委屈地请安,009_C010B_004,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,009_C010A_003,PlayVideo_Ordinary,__endPoint,,-1,,,CL011_009_005,ShowChoice,__entryPoint
storyline_003_2ab7b312cd,CL011_009_005,ShowChoice,choiceEndPoint,choice,0,0,回抱他,009_C011A_006,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,CL011_009_005,ShowChoice,choiceEndPoint,choice,1,1,不抱他,009_C011B_007,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,009_C010B_004,PlayVideo_Ordinary,__endPoint,,-1,,,009_008,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,009_C011A_006,PlayVideo_Ordinary,__endPoint,,-1,,,009_008,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,009_C011B_007,PlayVideo_Ordinary,__endPoint,,-1,,,009_008,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,009_008,PlayVideo_Ordinary,__endPoint,,-1,,,CL020_009_009,ShowChoice,__entryPoint
storyline_003_2ab7b312cd,CL020_009_009,ShowChoice,choiceEndPoint,choice,0,0,答应,B01_009_C020A_010,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,CL020_009_009,ShowChoice,choiceEndPoint,choice,1,1,不答应,009_C020B_011,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,CL040_009_022,ShowChoice,choiceEndPoint,choice,0,0,利用萧舒妃对王皇后的不满,B02_009_C040A_023,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,B02_009_C040A_023,PlayVideo_Ordinary,__endPoint,,-1,,,送上人头,EndPoint_BadEnd,__entryPoint
storyline_003_2ab7b312cd,CL040_009_022,ShowChoice,choiceEndPoint,choice,1,1,利用王皇后对萧舒妃的忌惮,009_C040B_024,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,009_C040B_024,PlayVideo_Ordinary,__endPoint,,-1,,,CL070_009_025,ShowChoice,__entryPoint
storyline_003_2ab7b312cd,CL070_009_025,ShowChoice,choiceEndPoint,choice,1,1,不卑不亢,009_C070B_026,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,CL070_009_025,ShowChoice,choiceEndPoint,choice,0,0,懦弱胆小,009_C070A_032,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,B07_009_C100A_048,PlayVideo_Ordinary,__endPoint,,-1,,,成了冥帝婢女,EndPoint_BadEnd,__entryPoint
storyline_003_2ab7b312cd,CL100_009_047,ShowChoice,choiceEndPoint,choice,2,2,我若成为陛下妃嫔，更能帮到皇后,B08_009_C100C_049,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,B08_009_C100C_049,PlayVideo_Ordinary,__endPoint,,-1,,,阎王的offer,EndPoint_BadEnd,__entryPoint
storyline_003_2ab7b312cd,009_C120A_054,PlayVideo_Ordinary,__endPoint,,-1,,,009_057,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,009_C120B_055,PlayVideo_Ordinary,__endPoint,,-1,,,009_057,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,009_C120C_056,PlayVideo_Ordinary,__endPoint,,-1,,,009_057,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,009_C100B_050,PlayVideo_Ordinary,__endPoint,,-1,,,QL110_009_051,PlayVideo_TraceBack,__entryPoint
storyline_003_2ab7b312cd,QL110_009_051,PlayVideo_TraceBack,__endPoint,,-1,,,009_052,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,009_C020B_011,PlayVideo_Ordinary,__endPoint,,-1,,,CL040_009_022,ShowChoice,__entryPoint
storyline_003_2ab7b312cd,009_057,PlayVideo_Ordinary,__endPoint,,-1,,,本章结束,EndPoint_ChapterReport,__entryPoint
storyline_003_2ab7b312cd,CL120_009_053,ShowChoice,choiceEndPoint,choice,0,0,权力,009_C120A_054,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,CL120_009_053,ShowChoice,choiceEndPoint,choice,1,1,礼治的心,009_C120B_055,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,CL120_009_053,ShowChoice,choiceEndPoint,choice,2,2,我都要,009_C120C_056,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,"回宫计划
开始",EntryPoint_ChapterStart,__endPoint,,-1,,,009_001,PlayVideo_TraceBack,__entryPoint
storyline_003_2ab7b312cd,009_001,PlayVideo_TraceBack,__endPoint,,-1,,,CL010_009_002,ShowChoice,__entryPoint
storyline_003_2ab7b312cd,009_C070A_032,PlayVideo_Ordinary,__endPoint,,-1,,,CL090_009_041,ShowChoice,__entryPoint
storyline_003_2ab7b312cd,CL090_009_041,ShowChoice,choiceEndPoint,choice,0,0,其实……不止旧识这么简单,009_C090A_042,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,CL090_009_041,ShowChoice,choiceEndPoint,choice,1,1,都是谣传,009_C090B_043,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,CL090_009_041,ShowChoice,choiceEndPoint,choice,2,2,是真的,009_C090C_044,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,009_C090A_042,PlayVideo_Ordinary,__endPoint,,-1,,,B05_009_058,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,009_C090B_043,PlayVideo_Ordinary,__endPoint,,-1,,,B06_009_045,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,B05_009_058,PlayVideo_Ordinary,__endPoint,,-1,,,BE05,EndPoint_BadEnd,__entryPoint
storyline_003_2ab7b312cd,B06_009_045,PlayVideo_Ordinary,__endPoint,,-1,,,BE06,EndPoint_BadEnd,__entryPoint
storyline_003_2ab7b312cd,CL071_009_027,ShowChoice,choiceEndPoint,choice,2,2,都是谣传,009_C071C_030,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,CL071_009_027,ShowChoice,choiceEndPoint,choice,1,1,是真的,009_C071B_029,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,CL071_009_027,ShowChoice,choiceEndPoint,choice,0,0,不止旧识那么简单,B03_009_C071A_028,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,009_C070B_026,PlayVideo_Ordinary,__endPoint,,-1,,,CL071_009_027,ShowChoice,__entryPoint
storyline_003_2ab7b312cd,009_C071B_029,PlayVideo_Ordinary,__endPoint,,-1,,,B04_009_031,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,009_C071C_030,PlayVideo_Ordinary,__endPoint,,-1,,,B04_009_031,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,B04_009_031,PlayVideo_Ordinary,__endPoint,,-1,,,BE04,EndPoint_BadEnd,__entryPoint
storyline_003_2ab7b312cd,B03_009_C071A_028,PlayVideo_Ordinary,__endPoint,,-1,,,BE03,EndPoint_BadEnd,__entryPoint
storyline_003_2ab7b312cd,009_C090C_044,PlayVideo_Ordinary,__endPoint,,-1,,,009_046,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,009_046,PlayVideo_Ordinary,__endPoint,,-1,,,CL100_009_047,ShowChoice,__entryPoint
storyline_003_2ab7b312cd,009_052,PlayVideo_Ordinary,__endPoint,,-1,,,QL111_009_060,PlayVideo_TraceBack,__entryPoint
storyline_003_2ab7b312cd,QL111_009_060,PlayVideo_TraceBack,endPointSuccess,,-1,,,009_061,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,009_061,PlayVideo_Ordinary,__endPoint,,-1,,,CL120_009_053,ShowChoice,__entryPoint
storyline_003_2ab7b312cd,CL100_009_047,ShowChoice,choiceEndPoint,choice,0,0,奴婢愿意,009_C100B_050,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,CL100_009_047,ShowChoice,choiceEndPoint,choice,1,1,我若成为御前婢女，更能帮到皇后  ,B07_009_C100A_048,PlayVideo_Ordinary,__entryPoint
storyline_003_2ab7b312cd,B01_009_C020A_010,PlayVideo_Ordinary,__endPoint,,-1,,,盛世女武神,EndPoint_BadEnd,__entryPoint
storyline_003_a2888dd30d,019_C020A_007,PlayVideo_Ordinary,__endPoint,,-1,,,CL030_019_009,ShowChoice,__entryPoint
storyline_003_a2888dd30d,CL010_019_002,ShowChoice,choiceEndPoint,choice,0,0,顺势造谣太子，火上浇油,019_C010A_003,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,CL010_019_002,ShowChoice,choiceEndPoint,choice,1,1,遏制传言，严惩非议太子之人,019_C010B_004,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,019_C010A_003,PlayVideo_Ordinary,__endPoint,,-1,,,019_005,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,019_C010B_004,PlayVideo_Ordinary,__endPoint,,-1,,,019_005,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,C050_019_023,ShowChoice,choiceEndPoint,choice,0,0,我心里，一直有陛下,019_C050A_024,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,019_001,PlayVideo_TraceBack,__endPoint,,-1,,,CL010_019_002,ShowChoice,__entryPoint
storyline_003_a2888dd30d,019_005,PlayVideo_Ordinary,__endPoint,,-1,,,C020_019_006,ShowChoice,__entryPoint
storyline_003_a2888dd30d,N01_019_C020B_008,PlayVideo_Ordinary,__endPoint,,-1,,,NE01,EndPoint_NormalEnd,__entryPoint
storyline_003_a2888dd30d,CL030_019_009,ShowChoice,choiceEndPoint,choice,0,0,十四岁入宫时被赠牡丹钿花,019_C030A_010,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,CL030_019_009,ShowChoice,choiceEndPoint,choice,2,2,封后大典，我怀着你走向你的父皇,019_C030C_012,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,CL030_019_009,ShowChoice,choiceEndPoint,choice,1,1,南山狩猎，我救了你的父皇,019_C030B_011,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,019_C030C_012,PlayVideo_Ordinary,__endPoint,,-1,,,CL040_019_013,ShowChoice,__entryPoint
storyline_003_a2888dd30d,N02_019_019,PlayVideo_Ordinary,__endPoint,,-1,,,NE02,EndPoint_NormalEnd,__entryPoint
storyline_003_a2888dd30d,N03_019_018,PlayVideo_Ordinary,__endPoint,,-1,,,NE03,EndPoint_NormalEnd,__entryPoint
storyline_003_a2888dd30d,N04_019_021,PlayVideo_Ordinary,__endPoint,,-1,,,NE04,EndPoint_NormalEnd,__entryPoint
storyline_003_a2888dd30d,老19集上开始,EntryPoint_ChapterStart,__endPoint,,-1,,,019_001,PlayVideo_TraceBack,__entryPoint
storyline_003_a2888dd30d,019_017,PlayVideo_Ordinary,__endPoint,,-1,,,017后的判断,Function_Storyline_If,__entryPoint
storyline_003_a2888dd30d,017后的判断,Function_Storyline_If,endPointTrue,conditionGroup,0,,,N03_019_018,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,017后的判断,Function_Storyline_If,endPointElse,,-1,,,N02_019_019,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,019_C030A_010,PlayVideo_Ordinary,__endPoint,,-1,,,019_017,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,019_C030B_011,PlayVideo_Ordinary,__endPoint,,-1,,,019_017,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,019_C040B_015,PlayVideo_Ordinary,__endPoint,,-1,,,019_017,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,016后的判断,Function_Storyline_If,endPointTrue,conditionGroup,0,,,019_020,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,016后的判断,Function_Storyline_If,endPointElse,,-1,,,N04_019_021,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,027后的判断,Function_Storyline_If,endPointTrue,conditionGroup,0,,,019_028,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,027后的判断,Function_Storyline_If,endPointElse,,-1,,,019_029,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,019_020,PlayVideo_Ordinary,__endPoint,,-1,,,QL080_019_031,PlayVideo_TraceBack,__entryPoint
storyline_003_a2888dd30d,QL080_019_031,PlayVideo_TraceBack,endPointSuccess,,-1,,,019_032,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,019_032,PlayVideo_Ordinary,__endPoint,,-1,,,endpoint_chapter111_1,EndPoint_SubChapterReport,__entryPoint
storyline_003_a2888dd30d,019_C040A_016,PlayVideo_Ordinary,__endPoint,,-1,,,016后的判断,Function_Storyline_If,__entryPoint
storyline_003_a2888dd30d,CL040_019_013,ShowChoice,choiceEndPoint,choice,0,0,陛下偏爱礼显，有意更换太子,019_C040B_015,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,CL040_019_013,ShowChoice,choiceEndPoint,choice,1,1,陛下和我有意提前将皇位托付给你,019_C040A_016,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,EntryPoint_SubChapterStart,EntryPoint_SubChapterStart,__endPoint,,-1,,,019_022,PlayVideo_TraceBack,__entryPoint
storyline_003_a2888dd30d,019_022,PlayVideo_TraceBack,__endPoint,,-1,,,C050_019_023,ShowChoice,__entryPoint
storyline_003_a2888dd30d,C020_019_006,ShowChoice,choiceEndPoint,choice,0,0,即刻离开,N01_019_C020B_008,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,C020_019_006,ShowChoice,choiceEndPoint,choice,1,1,照常进入,019_C020A_007,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,019_029,PlayVideo_Ordinary,__endPoint,,-1,,,C051_019_030,ShowChoice,__entryPoint
storyline_003_a2888dd30d,019_028,PlayVideo_Ordinary,__endPoint,,-1,,,C051_019_030,ShowChoice,__entryPoint
storyline_003_a2888dd30d,C051_019_030,ShowChoice,choiceEndPoint,choice,0,0,看,019_C050A_033,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,C051_019_030,ShowChoice,choiceEndPoint,choice,1,1,不看,019_C050B_034,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,019_C050A_033,PlayVideo_Ordinary,__endPoint,,-1,,,endpoint_chapter111_2,EndPoint_ChapterReport,__entryPoint
storyline_003_a2888dd30d,019_C050B_034,PlayVideo_Ordinary,__endPoint,,-1,,,endpoint_chapter111_2,EndPoint_ChapterReport,__entryPoint
storyline_003_a2888dd30d,C050_019_023,ShowChoice,choiceEndPoint,choice,3,3,选项 D,019_026,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,C050_019_023,ShowChoice,choiceEndPoint,choice,2,2,从未爱过,019_C050B_025,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,C050_019_023,ShowChoice,choiceEndPoint,choice,1,1,爱过,019_C050C_035,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,019_026,PlayVideo_Ordinary,__endPoint,,-1,,,019_036,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,019_C050A_024,PlayVideo_Ordinary,__endPoint,,-1,,,019_036,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,019_C050C_035,PlayVideo_Ordinary,__endPoint,,-1,,,019_036,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,019_C050B_025,PlayVideo_Ordinary,__endPoint,,-1,,,019_036,PlayVideo_Ordinary,__entryPoint
storyline_003_a2888dd30d,019_036,PlayVideo_Ordinary,__endPoint,,-1,,,027后的判断,Function_Storyline_If,__entryPoint
storyline_004_abf6427c82,S03_001,PlayVideo_TraceBack,__endPoint,,-1,,,CL330_S03_002,ShowChoice,__entryPoint
storyline_004_abf6427c82,S03_C330A_003,PlayVideo_Ordinary,__endPoint,,-1,,,S03_005,PlayVideo_Ordinary,__entryPoint
storyline_004_abf6427c82,CL330_S03_002,ShowChoice,choiceEndPoint,choice,1,1,不告诉他,S03_C330B_004,PlayVideo_Ordinary,__entryPoint
storyline_004_abf6427c82,CL330_S03_002,ShowChoice,choiceEndPoint,choice,0,0,告诉他你的梦境,S03_C330A_003,PlayVideo_Ordinary,__entryPoint
storyline_004_abf6427c82,S03_C330B_004,PlayVideo_Ordinary,__endPoint,,-1,,,S03_005,PlayVideo_Ordinary,__entryPoint
storyline_004_abf6427c82,CL340_S03_006,ShowChoice,choiceEndPoint,choice,0,0,给他一拳清醒,B33_S03_C340A_007,PlayVideo_Ordinary,__entryPoint
storyline_004_abf6427c82,CL340_S03_006,ShowChoice,choiceEndPoint,choice,2,2,魏王，你就从了吧,S03_C340C_009,PlayVideo_Ordinary,__entryPoint
storyline_004_abf6427c82,CL340_S03_006,ShowChoice,choiceEndPoint,choice,1,1,问徐敏慧的想法,S03_C340B_008,PlayVideo_Ordinary,__entryPoint
storyline_004_abf6427c82,S03_C340C_009,PlayVideo_Ordinary,__endPoint,,-1,,,CL350_S03_010,ShowChoice,__entryPoint
storyline_004_abf6427c82,S03_C350A_011,PlayVideo_Ordinary,__endPoint,,-1,,,S03_013,PlayVideo_Ordinary,__entryPoint
storyline_004_abf6427c82,CL350_S03_010,ShowChoice,choiceEndPoint,choice,0,0,这是好事啊,S03_C350A_011,PlayVideo_Ordinary,__entryPoint
storyline_004_abf6427c82,CL350_S03_010,ShowChoice,choiceEndPoint,choice,1,1,心中纵使有万般痛楚，也只能以大局为重,S03_C350A_012,PlayVideo_Ordinary,__entryPoint
storyline_004_abf6427c82,S03_C350A_012,PlayVideo_Ordinary,__endPoint,,-1,,,S03_013,PlayVideo_Ordinary,__entryPoint
storyline_004_abf6427c82,S03_015,PlayVideo_Ordinary,__endPoint,,-1,,,C370_S03_016,ShowChoice,__entryPoint
storyline_004_abf6427c82,S03_C370A_017,PlayVideo_Ordinary,__endPoint,,-1,,,B34_S03_018,PlayVideo_Ordinary,__entryPoint
storyline_004_abf6427c82,S03_C370B_019,PlayVideo_Ordinary,__endPoint,,-1,,,S03_020,PlayVideo_Ordinary,__entryPoint
storyline_004_abf6427c82,C370_S03_016,ShowChoice,choiceEndPoint,choice,1,1,难道你不想获得家人的祝福吗？,S03_C370B_019,PlayVideo_Ordinary,__entryPoint
storyline_004_abf6427c82,C370_S03_016,ShowChoice,choiceEndPoint,choice,0,0,你爹爹很想你！,S03_C370A_017,PlayVideo_Ordinary,__entryPoint
